cust_id,term,amount,apy
551908,30,423120,3.89
669709,20,357065,3.96
266027,30,382831,5.04
464768,30,357326,3.66
805862,30,360609,3.25
518578,30,384290,3.48
307628,30,469470,4.55
396252,30,420049,3.97
785834,30,246206,4.44
180576,30,514108,4.21
800333,15,364699,4.45
304528,30,383797,3.99
304307,30,318819,4.09
910804,15,409256,4.54
954607,30,358209,4.56
754247,30,294599,3.6
354373,30,413139,4.07
473714,30,345382,3.21
685329,15,389319,3.37
428412,30,491349,3.79
903840,30,429362,4.12
953413,30,428768,3.94
681612,30,365937,3.52
312205,30,421687,3.9
920206,30,351389,3.53
852701,30,353445,4.28
241085,20,330027,4.07
128087,30,410640,4.3
100932,30,389339,3.62
748141,30,235387,4.27
370907,30,409072,4.03
541334,30,294478,3.4
618902,30,323339,2.49
735173,30,340435,4.2
827994,30,414665,3.13
210015,15,439026,3.47
344173,30,420870,2.85
296379,15,360491,4.68
318106,15,281023,4.16
999154,30,266820,4.09
297960,30,321229,3.29
611453,30,338144,3.23
110187,30,151848,4.01
556852,15,282994,4.49
114006,30,402459,3.79
489050,30,500673,2.05
755714,30,389522,3.67
673945,30,436818,3.27
119809,30,506641,4.31
831231,20,366269,4.46
637175,15,370855,5.41
900593,30,423631,3.18
321010,15,239972,3.43
824715,30,267961,3.16
838445,30,333919,3.45
906714,30,371691,4.44
961742,30,346456,3.47
942708,30,277721,4.25
456539,15,456858,4.9
178870,30,236246,3.79
680258,30,523256,4.11
757056,30,290033,2.71
151387,30,414345,3.67
564258,30,298690,3.7
620201,30,456246,4.53
260268,15,261289,4.35
715355,15,560943,3.39
778770,20,313380,3.66
288230,15,562753,3.63
826456,30,416087,2.0
649921,30,334364,4.12
696595,20,359858,3.5
187721,20,465473,3.85
624344,30,408351,3.12
198577,10,326033,4.58
349120,30,353553,4.75
967175,30,520435,3.82
319227,30,389951,4.09
755412,15,405750,4.3
620314,30,315368,2.71
543019,30,369880,3.56
591095,10,419347,4.66
664772,15,431264,3.51
291591,30,277765,4.33
491880,30,333436,4.09
402351,30,509569,4.41
963643,30,393643,2.84
135860,30,306925,3.46
780426,15,392927,4.71
695583,30,400791,4.06
674822,30,348804,5.64
191627,10,354299,3.75
564475,30,198201,3.52
133328,30,374568,4.17
153644,15,386781,3.64
903893,15,461508,3.78
335414,30,478000,2.98
205770,30,438957,3.42
516068,15,316522,3.37
619147,15,340369,3.75
362087,30,325808,3.67
846239,15,267733,4.19
151608,30,316038,2.95
363067,30,464592,3.98
931717,30,408301,4.12
619170,30,407000,3.66
346241,30,321145,3.73
802027,15,377985,3.35
233203,30,352506,3.1
274423,10,358876,3.5
602875,30,396817,3.77
767845,30,285783,3.42
271577,30,424736,3.53
472457,30,434308,3.52
587190,30,293154,3.78
683068,30,453601,3.32
651275,15,407002,3.98
663383,30,358551,3.64
831572,30,340670,3.67
322147,30,475916,3.35
679295,30,329783,3.47
320833,15,408607,4.98
754157,30,355232,3.54
719911,30,371220,4.5
456668,15,368070,4.28
596573,15,374594,3.72
146273,30,474161,4.99
320210,15,297664,2.78
932291,30,315695,3.68
615878,30,354861,3.84
782115,15,373396,3.55
618647,30,390081,4.36
328492,30,241433,3.28
346032,30,430470,3.16
893631,30,460597,3.04
744866,15,353872,3.87
199414,20,415950,3.57
790255,30,486730,3.57
721543,30,365804,3.85
608933,15,358221,3.67
892126,30,421072,4.68
509607,15,373220,2.7
671709,30,294045,3.91
158219,30,472760,3.75
311912,30,336204,4.0
868170,30,307401,3.59
391540,15,466433,2.95
367097,30,213679,3.87
901902,15,331704,3.27
686246,30,407946,3.62
852520,30,368424,5.25
516393,15,180046,3.81
205688,15,462102,3.41
233801,30,365707,4.13
475352,15,421801,3.03
601965,30,382384,4.76
342433,30,380198,4.5
517998,30,331224,3.22
629767,20,374932,2.87
256643,30,372343,4.76
965465,15,402081,4.76
682527,30,282710,5.24
795094,30,502524,4.4
827087,30,422560,3.17
151706,30,263618,5.17
616053,30,384367,3.96
196328,30,375181,3.53
253706,15,421455,4.17
878457,30,270910,3.42
149859,30,375621,3.33
504507,20,410851,4.37
339902,30,368737,4.75
669958,30,415853,3.26
928483,10,380151,4.43
869639,10,195538,4.26
840242,30,418747,4.71
973120,30,496481,5.01
456593,30,420910,4.94
514884,30,488056,4.86
302036,30,350772,4.0
750274,15,402190,2.98
501887,30,268404,4.51
574860,30,444646,3.87
728859,30,412684,3.96
183598,30,403128,4.74
245181,30,405532,4.25
560318,30,323768,3.46
915388,30,489903,4.41
977353,30,218832,3.64
813116,30,163883,3.83
685290,30,360656,3.86
915554,30,333418,3.91
407523,30,440463,4.0
798601,15,500967,4.0
714075,15,402206,3.53
569885,30,278559,4.17
279249,30,519984,3.4
809506,30,400737,5.31
244275,10,416198,4.17
532708,30,429687,4.91
462786,15,363201,3.87
269334,30,352332,4.27
384736,15,378609,3.7
420444,10,392496,3.83
578413,30,350806,4.81
698725,30,487616,3.67
868202,30,279284,3.85
275259,30,371819,3.2
777446,30,397834,3.25
587050,30,406520,4.01
487509,30,312565,3.7
212067,30,327959,3.18
419362,30,530000,3.37
942264,30,391433,3.81
149005,30,335291,2.9
169798,30,364255,4.42
751627,30,379072,3.62
464144,15,543504,3.49
146630,30,449846,4.35
866828,30,495280,4.43
705191,30,376378,4.58
331403,20,290890,3.19
880414,30,471592,4.06
402520,15,254478,3.1
157080,15,305657,4.8
120974,30,472891,4.65
222333,30,314892,3.99
844249,30,400537,3.7
772922,30,351602,4.46
377750,30,472252,3.81
775051,30,439567,4.07
788530,30,360997,3.52
820780,10,328217,3.63
177710,30,451278,4.88
783160,30,440564,3.93
112240,10,220900,3.08
922277,20,331622,2.26
360542,15,301561,3.53
306506,30,321915,3.99
933223,30,251187,3.99
437553,30,458216,4.74
393759,30,268577,3.06
375806,30,387746,3.25
496714,30,236299,4.07
189969,30,402571,4.44
638339,15,478387,4.16
421415,30,420433,3.88
647368,15,384265,4.84
294479,30,387868,3.0
333066,30,368277,4.21
791163,30,365661,5.26
680657,10,407443,3.4
127570,15,400509,3.07
475021,30,398202,4.02
632219,30,428024,3.75
908534,30,258432,4.05
768265,30,401146,3.45
727189,30,273627,4.12
588327,30,431591,4.44
984157,10,427408,4.22
835028,30,482235,4.44
585194,30,261528,2.86
864950,15,344937,4.78
762400,30,328027,4.08
665606,15,403276,2.91
294939,30,396149,3.31
341732,15,508657,3.86
587463,30,392846,3.99
689297,30,383115,4.78
815274,20,505792,4.0
447001,30,411812,3.09
927304,30,307688,3.65
657804,30,400740,3.97
270918,15,396755,3.28
333082,30,365681,4.04
348998,30,364704,4.55
866003,30,422250,3.06
945181,30,351509,4.41
416284,30,495970,4.35
580009,15,427999,3.72
445093,30,366740,4.21
188593,30,372910,4.94
944704,15,381324,3.45
166424,30,385643,4.05
385426,30,416554,3.48
274680,30,351346,4.56
378441,15,482149,3.33
281064,15,328030,3.84
912764,15,319577,3.37
283702,30,414578,3.91
327558,30,410700,3.74
264012,15,513624,4.23
924091,15,258112,4.44
111916,30,312202,4.51
632720,30,382985,4.77
534659,15,440185,4.85
406113,30,374264,4.19
795531,30,410852,3.45
104161,30,379433,3.41
797962,20,393094,2.46
338017,15,515486,4.85
561438,30,335540,3.97
146015,20,373364,2.86
468985,30,361431,3.84
609508,30,307697,3.89
868200,15,395989,5.26
573145,30,422103,3.71
371321,30,460094,4.07
284370,15,490296,2.57
668344,30,513900,4.53
904526,30,454985,3.69
628350,20,307745,3.49
624675,30,413994,3.97
770127,15,391163,4.74
106147,30,400125,3.49
171227,15,370271,3.4
549580,30,351287,4.54
597609,30,385309,3.64
626900,30,245268,3.26
280174,10,449196,4.01
526451,30,488463,4.48
473121,30,484298,3.47
593133,30,347975,4.0
393369,20,325298,3.24
560582,15,311010,3.64
200087,15,394780,4.47
748513,30,336963,4.91
655559,15,521345,4.68
278499,30,470553,3.54
283008,15,318773,3.28
157164,30,410524,4.48
423720,30,360114,4.73
742749,30,257232,3.15
624892,30,352189,4.02
528458,30,285534,3.47
901984,30,279771,4.55
361990,15,406889,4.46
943534,30,386792,3.6
543776,15,347998,4.31
104442,30,351590,2.89
669960,15,383908,3.68
515830,30,356177,3.41
629877,15,400393,4.38
422601,30,395026,3.1
226002,30,322338,3.51
321444,30,486031,2.88
826734,30,340885,4.94
198353,30,341482,3.71
861567,30,315745,4.3
965653,20,416417,5.02
539841,30,397803,4.25
711286,15,409456,4.37
816744,30,364142,3.86
431312,20,331906,3.51
418939,30,333819,4.75
953127,30,305639,4.61
103034,20,490257,4.08
753430,30,291504,4.85
653438,15,484444,4.98
674021,30,324549,2.19
655251,15,430436,3.4
833212,30,405306,3.86
721196,30,279361,3.58
687312,20,405236,4.27
313179,30,232650,3.73
247450,30,494566,4.93
562015,15,450009,4.51
476458,10,357358,4.43
201719,30,319958,2.52
247994,30,329545,2.58
903134,15,594877,4.97
704983,15,289943,3.6
725273,20,405381,5.4
296347,30,273976,3.56
917058,30,373058,3.57
665749,30,474707,3.95
305635,30,416269,4.12
285140,30,517922,4.49
405301,10,333587,3.34
104853,30,424575,3.71
723568,30,394597,4.32
333651,20,351583,4.43
473836,30,380779,3.35
393142,30,414912,2.61
249363,20,300288,4.32
111518,30,444435,4.42
148485,30,460195,4.16
857524,30,393173,4.36
481751,30,317464,4.68
822703,15,375573,3.66
989086,15,274926,3.72
478289,30,375027,3.48
640606,30,375583,3.13
870056,30,262330,2.79
799210,30,509638,4.36
673229,15,374396,3.54
527266,30,431473,3.08
875952,30,237364,3.19
406308,30,468527,4.35
806137,10,367744,3.59
928721,15,244008,3.44
880552,30,230040,4.04
645726,30,520804,3.11
306266,30,307703,4.06
952475,30,200775,3.09
241050,30,420222,4.23
279044,30,443467,4.02
704415,15,302774,5.03
545050,30,407608,2.83
507753,30,439219,3.32
840323,30,314575,4.44
262475,30,240260,3.52
246356,30,353498,4.52
154844,15,454154,3.93
571335,30,326269,2.69
284456,15,352687,4.19
421154,30,364902,3.74
415341,15,318809,3.02
446684,30,323916,4.16
924644,30,341446,4.12
533213,10,362999,4.55
861340,30,365289,4.05
142897,30,298810,3.78
269605,30,269202,4.17
183218,30,281620,3.29
672913,30,345141,3.56
117829,10,260028,4.67
930559,30,334330,4.12
684459,30,360085,4.15
102099,30,419019,3.75
840800,30,298069,3.24
871287,30,257903,4.2
583094,30,293422,3.72
914486,30,408580,5.23
996105,30,249268,3.01
739670,20,453114,3.66
201224,30,370938,3.72
537663,30,468687,3.94
503998,15,360327,3.85
566370,30,411829,4.37
364736,30,461113,4.46
979345,15,343723,3.45
947553,30,284678,3.67
370388,30,389721,4.45
298468,30,444254,4.17
215952,30,372980,3.7
839307,30,485772,4.89
415544,10,379363,3.62
439846,30,319898,4.82
316220,30,320254,3.29
904670,20,400749,5.09
331339,30,305988,4.75
172921,30,471411,3.19
731323,30,385007,2.74
596989,30,384388,2.88
907410,30,346076,2.71
543229,10,368494,4.83
719054,30,503565,2.49
245583,30,323857,4.29
919832,30,316208,5.1
390999,30,426210,3.67
859086,30,487476,3.95
831376,15,323830,4.16
251763,30,345349,4.4
309279,30,298111,3.34
995926,30,387538,4.25
893107,15,388159,3.21
158333,20,417052,3.39
871736,30,516654,3.76
971264,30,419310,3.34
392420,15,380217,3.97
140548,10,385338,3.82
357173,30,482367,3.62
752155,30,424280,3.33
390800,30,393112,3.85
331871,30,306265,3.04
230825,30,424594,3.97
415807,30,317350,3.62
136186,15,397087,3.67
349473,30,407374,4.91
442770,10,285404,3.22
625060,30,359692,4.83
566220,30,422288,3.2
515218,30,226250,3.49
512540,30,258331,4.93
288428,30,304617,4.03
618257,30,301361,3.64
434750,15,463958,4.16
621740,30,320888,3.87
368417,30,346192,4.4
171244,10,418751,3.44
470897,30,335413,4.54
737384,30,410026,3.92
140544,30,466662,4.02
360431,30,378970,3.27
657086,15,412336,3.48
357760,30,437035,5.26
867074,30,405732,3.95
677800,15,410343,2.46
901774,15,380025,4.0
247534,15,397715,5.08
306515,30,388270,3.62
910969,15,434957,5.28
176435,10,332048,3.4
812012,30,421521,4.18
512692,30,327159,3.01
344068,15,362985,3.85
627002,30,243851,2.92
829092,30,381486,3.99
114990,30,283086,4.51
127345,30,286221,3.56
583583,30,292296,3.71
975826,30,461607,4.85
900530,15,349010,3.8
915656,30,335577,4.39
758096,15,269514,4.63
777316,15,331130,3.32
566671,15,418667,4.8
561724,15,332124,4.37
603286,30,343545,3.94
424507,10,395982,3.85
436078,30,228095,3.56
709079,30,395364,4.83
427424,15,339703,4.62
865708,30,407435,3.17
950401,20,290832,5.02
112162,15,306247,3.37
999047,30,296171,4.29
688570,30,318701,3.76
414839,30,435344,3.08
937618,30,348228,4.67
187736,30,433560,5.1
582777,20,396090,3.65
180047,10,375337,3.71
975257,30,334801,3.88
519750,30,359886,5.52
157484,10,198825,4.62
846806,30,476332,4.82
126504,30,357242,3.84
634340,30,300958,3.19
574052,30,352390,4.0
896544,20,336301,3.71
590346,15,436387,4.61
131814,30,384427,4.17
652187,15,504657,3.64
658652,30,499189,3.28
610667,15,477496,2.4
262120,30,409603,3.02
943209,30,365758,4.2
704697,30,271228,3.59
296632,15,375527,3.81
115441,30,364011,3.49
442789,15,314921,4.01
146836,30,424830,3.34
762758,30,390024,3.08
937909,30,440671,2.64
188551,30,344397,3.88
344353,15,266250,4.55
221932,30,311142,3.71
202925,10,381133,4.21
124868,15,455152,4.84
668216,30,366675,3.06
130013,30,386944,4.13
790856,30,317368,4.7
470329,30,535612,3.99
743047,30,353009,2.7
924341,15,444350,4.02
238652,30,409239,3.94
671920,30,331525,4.14
542161,20,519745,3.88
490768,30,418089,4.21
799237,10,350085,3.3
397636,30,453110,3.36
625317,30,398293,3.89
297834,30,484832,3.54
955005,30,289954,3.14
142081,15,340761,4.65
643823,30,463177,2.97
178684,30,373422,3.32
427339,30,359427,2.83
533278,30,468996,4.34
638685,30,288643,3.66
780977,10,366129,4.03
745646,30,375664,4.97
656042,30,453833,2.72
145605,30,409333,4.01
510419,30,427818,4.19
694320,15,339663,3.86
673227,30,413687,3.35
708505,15,321991,3.8
561223,30,348353,3.75
249942,30,443738,3.11
978540,30,504945,4.18
484279,30,337083,4.94
844605,30,231949,4.38
769734,30,300327,2.85
215360,20,364436,4.6
660402,30,444746,4.05
601826,15,344747,3.9
867391,30,411108,4.3
639592,30,404429,4.25
212667,30,518198,2.82
272118,15,516481,3.35
555886,30,451118,2.5
828042,30,312105,5.13
315078,30,320179,2.88
931273,30,368523,3.04
764626,30,433518,4.27
392894,30,469525,3.72
108165,30,378637,3.8
789314,20,339724,3.59
868703,30,416956,4.43
796515,30,373787,3.61
791370,30,298055,3.92
337089,15,332885,2.75
962334,10,341908,3.76
277502,30,444090,4.04
742916,30,266875,4.55
458863,30,379568,2.3
795271,30,430118,3.25
165973,10,294909,4.83
274913,20,387093,4.49
834963,10,320028,4.36
100790,30,373045,3.33
790191,30,447375,3.26
353280,20,396490,3.59
227345,15,386941,3.55
357754,30,484895,4.05
854830,30,415237,4.6
469298,30,411888,5.22
137775,30,310358,3.14
787675,30,225079,4.58
733390,10,468042,4.02
681150,30,415154,3.17
183403,15,342808,3.18
877297,10,327218,3.23
740767,30,378851,4.04
303042,30,436345,2.67
136011,30,265093,4.35
464213,30,206903,4.14
731757,30,466911,3.34
154383,30,190460,3.83
827621,30,262595,3.06
603391,30,427198,3.88
420315,15,462865,3.66
219753,30,327653,4.05
275594,15,270387,3.86
389991,30,473252,3.47
664168,30,242837,4.16
314818,30,338518,4.8
487939,30,309206,4.12
673714,30,473425,4.28
392801,15,359716,3.2
881083,30,254917,3.81
788640,30,421386,3.84
999774,30,494469,3.67
937519,20,388872,5.11
960775,15,399913,4.7
240763,30,432450,3.66
785919,20,355268,3.8
426429,30,376237,4.3
771192,30,373448,4.67
736238,30,418358,3.52
422448,30,514916,4.59
693252,30,411896,2.65
400945,15,437625,4.34
505880,30,302077,4.44
203011,15,298004,4.6
674034,30,324132,3.92
262110,15,304066,3.71
615190,30,467403,3.94
828600,30,374679,3.97
613714,30,340522,3.63
372166,30,342097,3.63
577873,15,439449,3.17
741858,20,437166,4.38
704635,30,408563,4.46
968965,30,266660,4.54
469734,30,317057,4.03
625971,15,354120,3.39
919868,30,386247,3.61
747654,30,510744,4.16
658432,10,262208,3.51
421310,20,605185,2.87
804199,20,440457,3.95
729824,20,454087,4.32
350175,30,443650,2.98
169385,20,427153,3.95
483863,20,268322,4.54
983860,30,525070,3.35
366098,10,389400,3.65
306736,30,231216,4.77
457138,30,353219,2.94
625552,10,362627,4.12
148838,15,142532,3.02
122052,30,403365,4.3
541767,30,347381,4.76
678861,30,343338,3.66
507541,30,386525,3.77
185540,15,139378,3.75
876410,30,522928,4.38
665312,30,290129,3.66
598089,30,508688,3.78
733816,30,332403,3.1
341134,10,552470,3.79
288382,30,264396,4.49
633774,30,387246,3.52
217666,30,252116,4.59
297195,30,416835,3.17
528850,15,273961,4.51
978805,20,425370,4.05
892019,30,356760,2.69
887695,30,414656,3.56
370881,30,425367,4.48
200595,30,337964,4.12
439836,30,420856,3.58
729481,30,321083,3.86
545247,30,299878,4.11
918831,30,347935,4.62
290933,30,326683,4.18
963571,30,312072,4.01
202434,30,202135,4.5
872232,30,390938,3.6
754570,30,365365,3.86
694209,20,377311,2.63
385054,15,469562,4.63
317147,30,353408,4.01
601234,15,475989,5.13
898261,30,456310,4.3
206435,30,253607,3.3
294136,30,391038,3.25
848949,30,335736,4.35
424361,30,286556,4.15
840204,30,488130,3.01
862195,30,464534,4.73
163720,15,347063,3.49
629274,30,362014,4.4
251949,30,464471,2.93
341136,30,391593,3.71
370398,15,266232,3.67
841058,15,323739,4.43
667398,30,237074,4.58
990141,30,460751,3.11
209459,15,362284,3.59
708455,30,320613,4.27
747311,15,460918,3.34
329395,20,376079,4.59
199988,30,375263,4.04
271661,15,214817,4.76
367605,20,401787,3.49
410327,30,286894,4.22
607824,15,462228,4.21
837379,30,446260,3.71
295062,30,422658,3.1
389139,30,300523,3.06
990179,30,322944,3.67
943876,30,399325,3.21
651863,30,383562,3.16
657181,30,421221,3.18
369913,30,451685,4.32
757145,30,349441,4.1
358579,30,436757,4.93
544706,30,390678,2.59
482461,10,481327,2.72
308716,30,409327,3.52
362868,30,310993,4.2
193977,15,437613,4.47
153869,15,255620,4.13
505570,30,341708,4.76
679098,15,406385,3.49
917372,30,315425,4.58
376267,30,314357,3.29
587861,30,434817,2.21
440698,30,394909,3.57
425710,30,378642,3.23
613476,30,506693,4.71
915801,30,375363,4.03
745186,15,260697,3.86
665519,30,229717,3.62
948272,30,307017,3.28
589356,30,283468,3.43
891835,15,456081,3.6
843741,15,343538,3.97
208288,30,433722,3.35
338269,30,364206,4.15
519732,20,265486,3.98
493053,30,370435,4.14
305943,30,385650,4.52
155420,30,274200,3.61
557913,15,326770,3.34
665977,30,367489,3.82
533446,30,555760,2.95
433957,15,356474,3.87
162895,15,397078,3.44
563222,30,420789,3.71
239274,15,372060,3.8
199964,10,345174,3.78
112973,30,265217,2.81
534319,30,386099,4.38
211284,15,499770,4.53
663681,30,469357,4.0
267841,30,312188,4.73
233167,30,500999,4.42
269799,30,390593,4.77
858968,15,352530,3.97
673593,30,311089,2.78
984692,30,319402,4.16
450853,10,210735,4.25
563587,30,395438,4.46
983951,15,394625,3.54
502534,15,341720,4.26
808444,30,452531,3.32
166550,15,267812,4.3
935008,30,361848,3.29
217622,15,335160,3.14
753982,10,282854,4.92
498897,30,420183,5.43
607620,30,313185,2.41
704085,30,231061,3.86
403261,30,529128,3.82
795836,30,365439,3.51
884676,30,302990,4.34
256709,30,350704,4.45
410269,30,300027,4.15
790543,30,349575,2.85
859610,30,445426,5.08
183854,10,281204,4.16
167774,30,421943,4.18
751144,30,365838,3.97
255250,20,468178,4.07
741801,15,459386,3.22
702243,15,455741,3.46
129631,20,280695,4.41
104454,30,274595,4.12
677090,30,280123,4.4
219623,30,518648,3.49
768701,30,302833,3.5
698164,30,405242,4.35
160240,30,453564,3.56
261183,30,425036,4.33
240985,15,457476,3.93
436152,30,454096,3.79
971883,30,411123,4.56
225381,30,406292,3.14
290239,30,368572,2.82
887560,30,318526,4.68
571219,30,353957,2.58
767813,30,351783,4.58
606211,30,330581,4.14
546935,30,323458,2.74
837549,30,431492,4.13
313755,30,290140,3.87
842419,30,483931,3.36
717546,30,388168,4.01
207087,30,290970,5.01
973545,30,381499,2.99
946354,20,373250,3.77
282653,20,409296,3.79
943562,15,329278,4.07
965388,20,430756,4.61
891514,30,541209,3.72
774570,30,228733,4.54
228351,15,424396,3.75
650054,30,281622,3.83
597701,30,467397,3.89
415993,15,309904,3.43
120541,30,452848,3.24
879852,30,419021,3.07
228625,30,428249,4.43
271652,30,309716,2.05
535332,30,279291,4.57
864788,15,338709,4.07
825251,30,353607,3.42
752030,30,294762,3.51
440206,30,416949,4.28
272576,15,419552,2.92
785598,30,395203,3.07
563629,30,424003,5.49
545815,30,320183,4.47
633156,30,375653,3.4
178544,30,467183,3.04
761758,30,293509,3.98
649173,30,438708,4.48
482860,30,543764,3.56
846494,30,367237,3.52
411107,20,331415,3.38
747667,15,230863,3.74
636621,30,560597,5.08
409873,15,348132,3.22
100754,30,465606,3.8
